sale_id,date,product_id,region_id,quantity,unit_price_toman,discount_percent,total_price_toman
S002838,2025-12-15,P018,R010,31,63385,3,1905987
S002839,2025-12-20,P002,R009,49,106870,7,4870066
S002840,2026-06-22, P011 ,R003,306,143491,12,38639256
S002841,2025-09-13,P018,R005,256,59673,12,13443133
S002842,2026-02-23,P017,R009,39,71776,7,2603316
S002843,2026-07-02,P018,R001,68,62681,2,4177062
S002844,2026-05-30,P018,R006,24,62464,0,1499136
S002845,2025-08-24,P007,R011,122,59384,8,6665260
S002846,2026-02-27,P016,R002,171,123922,10,19071596
S002847,2025-11-10,P007,R007,182,58669,7,9930315
S002848,2025-11-16,P011,R001,41,132268,2,5314528
S002849,2026-01-29,P005,R004,46,51239,3,2286284
S002850,2026-04-24,P018,R014,304,60536,15,15642502
S002851,2026-06-15,P006,R010,28,88528,2,2429208
S002852,2026-06-25,P015,R003,128,209562,5,25482739
S002853,2026-08-09,P017,R004,70,76747,2,5264844
S002854,2026-08-08,P010,R001,79,77397,5,5808645
S002855,2026-05-24,P016,R002,63,121890,5,7295116
S002856,2026-05-18,P017,R003,347,75561,12,23073307
S002857,2025-11-20,P020,R007,239,61370,10,13200687
S002858,2026-07-04, P004 ,R015,212,152815,3,31424877
S002859,2025-11-26,P002,R009,17,105404,5,1702275
S002860,2026-06-19,P003,R009,82,61578,2,4948408
S002861,2025-09-25,P003,R005,245,58980,12,12716088
S002862,2026-05-15,P010,R001,91,80861,2,7211184
S002863,2025-12-02,P009,R003,275,63291,12,15316422
S002864,2026-05-08,P008,R006,28,70377,0,1970556
S002865,2026-05-04,P014,R001,100,65093,2,6379114
S002866,2025-12-13,P017,R006,33,71847,2,2323532
S002867,2025-09-17,P018,R003,188,58811,5,10503645
S002868,2025-11-23,P016,R001,65,123013,3,7755970
S002869,2025-12-16,P006,R013,107,87168,7,8674088
S002870,2026-06-24,P020,R009,98,62255,7,5673921
S002871,2026-02-10,P003,R002,236,56315,12,11695499
S002872,2026-02-23,P005,R015,89,47669,7,3945563
S002873,2026-04-10,P014,R006,27,63464,5,1627852
S002874,2026-02-26,P015,R015,66,212365,7,13034964
S002875,2026-06-13,P017,R001,73,71544,3,5066031
S002876,2026-08-02,P003,R005,84,56522,3,4605413
S002877,2026-08-21,P020,R002,203,64278,10,11743591
S002878,2025-12-11,P005,R012,63,51724,0,3258612
S002879,2026-06-25,P016,R001,58,125309,2,7122564
S002880,2025-12-07,P009,R001,114,59532,2,6650915
S002881,2025-12-14, P002 ,R003,36,109608,3,3827511
S002882,2026-07-15,P013,R004,105,52230,7,5100260
S002883,2026-01-11,P017,R009,49,70788,3,3364554
S002884,2026-03-26,P003,R006,17,58217,0,989689
S002885,2026-07-30,P019,R001,26,102414,7,2476371
S002886,2026-04-30,P003,R009,106,57281,5,5768197
S002887,2025-10-12,P016,R001,67,122401,7,7626806
S002888,2025-12-24,P013,R010,46,50614,0,2328244
S002889,2026-04-08,P010,R008,3,77839,2,228847
S002890,2026-02-15,P016,R004,90,121891,7,10202277
S002891,2026-07-22,P006,R005,87,86780,3,7323364
S002892,2025-10-16,P008,R001,18,76846,2,1355563
S002893,2026-05-06,P005,R005,33,49477,3,1583759
S002894,2026-06-07,P017,R004,64,71927,7,4281095
S002895,2026-05-01,P013,R008,4,53315,5,202597
S002896,2026-02-20,P009,R002,47,63377,5,2829783
S002897,2026-01-22,P004,R005,291,154687,12,39612247
S002898,2026-01-20,P020,R006,15,66680,3,970194
S002899,2026-04-14,P018,R006,9,62864,5,537487
S002900,2026-01-01,P019,R006,27,98184,0,2650968
S002901,2025-11-09,P001,R009,43,195682,5,7993610
S002902,2026-05-15,P012,R006,24,80641,3,1877322
S002903,2026-06-13,P016,R002,238,126178,8,27627935
S002904,2026-08-08,P009,R001,76,63582,7,4493976
S002905,2026-02-16,P017,R005,314,75766,15,20221945
S002906,2026-06-23,P007,R001,34,60486,3,1994828
S002907,2026-07-07,P005,R008,3,47713,0,143139
S002908,2025-12-29,P002,R005,331,112732,15,31717148
S002909,2026-02-12,P009,R001,69,60638,5,3974821
S002910,2026-05-16,P012,R004,27,81350,7,2042698
S002911,2025-12-14,P008,R003,122,73709,10,8093248
S002912,2026-08-11,P003,R008,21,61921,0,1300341
S002913,2026-01-21,P007,R009,27,58968,5,1512529
S002914,2025-11-13,P013,R003,214,55512,15,10097633
S002915,2026-01-26,P012,R008,5,86182,0,430910
S002916,2025-09-15,P003,R011,70,59293,7,3859974
S002917,2025-10-19,P019,R005,151,93899,10,12760874
S002918,2026-01-13,P002,R009,48,102806,2,4835994
S002919,2025-12-01,P017,R003,44,76734,5,3207481
S002920,2026-05-21,P008,R003,270,71909,15,16503116
S002921,2026-07-10,P008,R012,5,76618,3,371597
S002922,2026-04-09,P004,R007,148,153303,5,21554402
S002923,2025-10-02,P014,R011,242,69667,10,15173473
S002924,2026-06-11,P008,R015,122,76570,5,8874463
S002925,2026-03-11,P018,R004,44,58260,3,2486537
S002926,2026-01-16,P005,R003,276,46573,8,11825816
S002927,2026-06-22,P017,R010,46,74649,0,3433854
S002928,2026-02-02,P008,R006,23,74624,0,1716352
S002929,2025-12-19,P014,R002,144,64798,8,8584439
S002930,2026-04-20,P010,R004,61,76949,2,4600011
S002931,2025-12-25,P007,R007,170,62538,10,9568314
S002932,2026-03-04,P013,R011,131,55188,8,6651258
S002933,2026-05-29,P018,R003,136,58596,10,7172150
S002934,2026-02-05,P020,R001,53,65997,5,3322949
S002935,2026-04-02,P006,R011,183,84067,8,14153520
S002936,2026-02-06,P010,R001,63,82138,5,4915959
S002937,2025-09-28,P011,R003,133,134481,7,16633955
S002938,2026-03-04,P020,R001,108,65846,7,6613572
S002939,2026-05-21,P007,R013,87,57251,7,4632178
S002940,2026-05-31,P006,R010,30,89332,2,2626361
S002941,2026-01-28,P007,R002,193,60914,10,10580762
S002942,2026-04-22,P010,R011,139,79665,8,10187560
S002943,2026-03-17,P020,R002,196,60393,10,10653325
S002944,2025-09-02,P013,R001,74,54210,2,3931309
S002945,2026-05-25,P009,R003,172,62072,7,9929037
S002946,2026-08-03,P007,R003,123,59950,7,6857680
S002947,2026-04-20,P017,R004,64,71408,7,4250204
S002948,2026-02-13,P006,R010,31,82990,0,2572690
S002949,2025-10-11,P011,R001,38,132531,3,4885093
S002950,2026-04-01,P003,R006,24,62484,0,1499616
S002951,2026-01-22,P018,R003,233,57636,12,11817685
S002952,2026-02-26,P002,R011,41,109629,75,4359945
S002953,2026-06-11,P017,R003,93,71219,5,6292199
S002954,2025-10-29,P020,R013,320,64965,8,19125696
S002955,2025-10-14,P011,R003,78,132857,3,10051961
S002956,2026-06-09,P005,R007,221,46996,8,9555227
S002957,2026-03-22,P017,R010,14,76692,3,1041477
S002958,2026-08-15,P016,R002,166,124203,8,18968282
S002959,2026-04-29,P007,R001,94,59656,5,5327281
S002960,2025-09-24,P008,R005,35,71472,7,2326414
S002961,2026-04-13,P003,R004,72,59686,5,4082522
S002962,2026-07-03,P019,R007,105,99067,7,9673893
S002963,2025-11-04,P007,R013,78,57581,5,4266752
S002964,2025-08-28,P001,R010,21,194353,0,4081413
S002965,2026-08-20,P999,R001,80,51266,5,3896216
S002966,2025-08-24,P009,R011,215,60158,12,11381894
S002967,2026-03-07,P017,R001,47,74388,2,3426311
S002968,2025-11-13,P017,R011,186,73241,8,12533000
S002969,2025-10-03,P013,R003,133,54928,8,6720990
S002970,2026-06-08,P012,R008,32,80719,0,2583008
S002971,2026-05-06,P012,R001,18,84716,3,1479141
S002972,2026-01-07,P011,R004,8,145217,3,1126884
S002973,2025-09-17,P006,R009,52,82482,3,4160392
S002974,2025-10-04,P012,R001,103,82033,2,8280411
S002975,2025-10-15,P017,R002,243,76394,10,16707368
S002976,2026-04-27,P013,R004,76,55309,7,3909240
S002977,2025-12-11,P019,R002,286,99825,12,25123956
S002978,2025-09-10,P017,R013,163,72752,10,10672718
S002979,2026-03-15,P001,R010,38,181107,3,6675604
S002980,2026-05-03,P005,R005,56,47244,7,2460468
S002981,2025-12-31,P007,R002,158,60028,7,8820514
S002982,2025-11-18,P008,R009,67,73521,7,4581094
S002983,2026-07-01,P001,R003,284,184195,8,48126470
S002984,2026-04-11,P010,R002,135,83134,10,10100781
S002985,2025-12-17,P016,R015,109,128714,3,13608931
S002986,2026-03-22,P014,R009,38,70134,7,2478536
S002987,2025-08-31,P007,R005,301,61945,12,16407992
S002988,2026-06-16,P015,R005,78,225723,7,16373946
S002989,2026-02-08,P007,R003,211,59525,15,10675809
S002990,2025-10-18,P008,R003,242,70036,10,15253841
S002991,2026-03-20,P013,R008,40,50505,3,1959594
S002992,2025-12-31,P012,R013,270,87942,15,20182689
S002993,2025-09-05,P016,R004,67,121812,3,7916562
S002994,2026-03-16,P018,R003,260,62068,15,13717028
S002995,2025-09-18,P017,R004,36,74227,7,2485120
S002996,2025-10-26,P013,R005,104,51542,7,4985142
S002997,2025-09-12,P004,R013,136,147048,5,18998602
S002998,2026-06-23,P020,R015,94,60156,7,5258838
S002999,2026-04-16,P005,R012,24,47037,5,1072444
S003000,2025-12-21,P010,R001,55,81245,5,4245051
S003001,2025-12-04,P010,R002,95,83275,7,7357346
S003002,2026-06-04,P006,R014,88,84765,5,7086354
S003003,2026-01-13,P020,R003,44,66627,7,2726377
S003004,2026-03-01,P020,R001,36,66626,3,2326580
S003005,2025-10-08,P018,R001,23,59346,7,1269411
S003006,2026-08-10,P019,R010,11,97631,3,1041723
S003007,2025-10-21,P018,R011,62,59240,5,3489236
S003008,2026-06-09,P005,R004,91,47166,75,4206264
S003009,2025-11-17,P016,R005,261,130897,10,30747705
S003010,2026-02-28,P007,R001,-1,60747,2,654853
S003011,2025-09-23,P018,R003,160,60464,7,8997043
S003012,2026-04-18,P014,R012,32,65335,0,2090720
S003013,2026-06-02,P008,R007,236,70242,15,14090545
S003014,2025-09-13,P011,R003,132,136481,10,16213943
S003015,2025-10-15,P006,R003,39,90532,5,3354211
S003016,2026-01-28,P012,R003,63,82627,7,4841116
S003017,2025-09-30,P013,R003,86,56053,5,4579530
S003018,2026-04-22,P002,R001,30,103637,5,2953654
S003019,2025-10-09,P005,R006,3,51053,3,148564
S003020,2026-03-22,P011,R001,84,136474,5,10890625
S003021,2026-06-14,P003,R010,33,62472,3,1999729
S003022,2025-12-18,P019,R011,179,100622,7,16750544
S003023,2026-03-21,P005,R006,34,46930,2,1563708
S003024,2026-04-16,P020,R013,330,63102,15,17700111
S003025,2026-02-11,P018,R001,57,62811,7,3329611
S003026,2026-02-25,P005,R003,318,50534,12,14141435
S003027,2025-11-12,P011,R001,31,142279,3,4278330
S003028,2025-11-29,P011,R003,207,145221,8,27655887
S003029,2026-05-11,P012,R001,92,83285,5,7279109
S003030,2026-07-09,P009,R014,94,60202,3,5489218
S003031,2025-11-12,P017,R006,8,76415,0,611320
S003032,2026-07-22,P014,R002,80,64353,5,4890828
S003033,2026-07-21,P006,R003,39,87328,3,3303618
S003034,2026-07-24,P017,R003,284,76185,10,19472886
S003035,2025-10-20,P011,R010,26,144487,3,3643962
S003036,2026-06-05,P017,R003,36,75932,3,2651545
S003037,2026-05-19,P010,R003,32,81888,3,2541804
S003038,2026-03-18,P014,R004,78,67661,5,5013680
S003039,2025-10-16,P010,R009,55,77086,5,4027744
S003040,2025-10-27,P006,,115,89320,10,9244620
S003041,2026-08-05,P017,R006,14,74391,5,989400
S003042,2025-08-31,P007,R010,45,60655,0,2729475
S003043,2026-02-23,P012,R004,47,80429,3,3666758
S003044,2025-11-21,P019,R003,163,96571,5,14954019
S003045,2026-06-27,P005,R013,43,47568,5,1943153
S003046,2025-10-20,P006,R003,60,90131,5,5137467
S003047,2025-09-28,P002,R003,244,102475,12,22003432
S003048,2026-04-09,P014,R001,100,69816,7,6492888
S003049,2025-12-10,P003,R003,197,57744,5,10806790
S003050,2026-08-02,P017,R001,45,76857,2,3389394
S003051,2025-12-22,P016,R003,191,129726,10,22299899
S003052,2025-10-03,P014,R003,330,65855,10,19558935
S003053,2025-10-26,P011,R015,149,137344,10,18417830
S003054,2025-10-12,P018,R012,29,58771,0,1704359
S003055,2025-08-27,P017,R014,172,72330,10,11196684
S003056,2026-02-18,P008,R006,31,75272,3,2263429
S003057,2025-09-01,P019,R009,12,95123,7,1061573
S003058,2026-05-16,P018,R006,35,60847,5,2023163
S003059,2026-03-25,P002,R012,9,107891,3,941888
S003060,2026-08-11,P010,R003,292,80284,8,21567494
S003061,2026-08-21,P013,R003,243,51357,15,10607788
S003062,2025-10-27,P002,R001,61,109223,2,6529351
S003063,2026-04-24,P019,R001,36,95104,7,3184082
S003064,2026-02-24,P015,R001,87,217645,5,17988359
S003065,2025-10-01,P006,R006,19,84883,3,1564394
S003066,2025-11-27,P002,R005,212,108332,15,19521426
S003067,2026-07-15,P003,R004,61,61498,3,3638837
S003068,2026-08-22,P006,R005,299,82602,8,22722158
S003069,2025-10-12,P011,R004,40,138031,3,5355603
S003070,2025-08-30,P005,R008,37,50993,0,1886741
S003071,2025-12-28,P011,R001,27,133007,5,3411630
S003072,2026-08-07,P007,R007,245,59496,8,13410398
S003073,2026-04-21,P012,R002,286,84234,15,20477285
S003074,2025-10-12,P008,R001,43,75156,2,3167074
S003075,2025-09-04,P003,R001,46,56373,5,2463500
S003076,2025-10-02,P020,R007,189,62783,10,10679388
S003077,2026-05-01,P008,R010,12,76002,3,884663
S003078,2025-09-13,P005,R001,45,49032,2,2162311
S003079,2025-10-30,P003,R006,4,59556,0,238224
S003080,2026-05-31,P011,R003,209,139003,8,26727497
S003081,2026-06-29,P005,R005,184,49803,10,8247377
S003082,2026-06-10,P009,R004,92,64619,5,5647701
S003083,2025-12-09,P005,R010,17,49394,3,814507
S003084,2025-11-01,P003,R002,60,62276,3,3624463
S003085,2026-07-22,P002,R007,104,108829,7,10525941
S003086,2026-04-22,P009,R001,77,65030,2,4907164
S003087,2026-06-21,P017,R006,23,75050,5,1639842
S003088,2025-10-15,P007,R006,19,57666,0,1095654
S003089,2025-12-02,P005,R001,78,51570,5,3821337
S003090,2026-07-25,P014,R003,103,63066,8,5976134
S003091,2026-01-31,P010,R006,23,84475,3,1884637
S003092,2025-09-30,P013,R005,58,55069,5,3034302
S003093,2026-05-27,P008,R001,31,73581,5,2166960
S003094,2026-06-06,P009,R002,277,63066,15,14848890
S003094,2026-06-06,P009,R002,277,63066,15,14848890
S003096,2025-10-30,P013,R001,56,54782,7,2853047
S003097,2025-12-22,P019,R006,35,94673,0,3313555
S003098,2025-09-23,P020,R007,160,62337,10,8976528
S003099,2025-09-06,P019,R002,176,98414,10,15588778
S003100,2026-06-01,P013,R006,31,50509,0,1565779
S003101,2026-01-11,P003,R013,224,56718,15,10799107
S003102,2026-08-05,P016,R005,213,132468,8,25958429
S003103,2026-01-28,P003,R001,22,61569,2,1327428
S003104,2025-12-02,P002,R002,300,105970,15,27022350
S003105,2026-01-29,P005,R007,174,51760,8,8285741
S003106,2025-12-29,P005,R001,126,47796,3,5841627
S003107,2026-07-20,P018,R003,127,59488,10,6799478
S003108,2026-05-10,P020,R007,340,61616,12,18435507
S003109,2026-05-27,P014,R005,98,68386,7,6232700
S003110,2026-06-18,P017,R003,139,73635,10,9211738
S003111,2026-03-10,P013,R001,37,51151,7,1760106
S003112,2026-07-24,P008,R004,60,73623,3,4284859
S003113,2026-06-19,P009,R012,10,61808,5,587176
S003114,2026-03-11,P005,R009,55,49689,7,2541592
S003115,2025-08-29,P019,R007,168,101283,7,15824456
S003116,2025-11-22,P004,R015,156,152570,5,22610874
S003117,2025-12-26,P004,R007,325,146861,8,43911439
S003118,2025-08-26,P013,R010,11,50916,2,548874
S003119,2026-01-19,P009,R004,65,64346,2,4098840
S003120,2025-10-14,P003,R001,87,57493,5,4751796
S003121,2026-04-21,P008,R001,113,75454,7,7929461
S003122,2026-02-10,P005,R001,45,49167,7,2057639
S003123,2026-08-04,P006,R011,237,83106,10,17726510
S003124,2025-10-09,P003,R006,10,56781,3,550776
S003125,2026-06-18,P004,R007,130,147245,5,18184758
S003126,2026-04-30,P009,R005,204,59614,15,10337068
S003127,2026-01-24,P001,R002,71,192852,5,13007867
S003128,2025-10-14,P018,R012,33,58364,5,1829711
S003129,2025-11-19,P012,R007,176,81222,7,13294417
S003130,2026-07-20,P009,R003,351,64548,15,19257896
S003131,2026-05-28,P016,R001,29,124310,2,3532890
S003132,2026-01-20,P002,R001,61,105707,5,6125721
S003133,2026-03-25,P013,R009,54,53194,7,2671403
S003134,2026-07-28,P003,R006,13,62350,0,810550
S003135,2026-02-06,P003,R009,51,57190,5,2770856
S003136,2026-02-21,P003,R001,53,59882,7,2951584
S003137,2026/02/06,P005,R013,127,49141,8,5741634
S003138,2026-05-27,P003,R010,18,56804,0,1022472
S003139,2026-02-10,P005,R013,37,47344,5,1664142
S003140,2026-01-05,P013,R001,27,54617,3,1430419
S003141,2025-11-06,P002,R001,52,112796,3,5689430
S003142,2026-03-19,P005,R007,94,51360,3,4683005
S003143,2026-06-10,P002,R008,33,106948,3,3423405
S003144,2026-08-17,P016,R003,111,122131,10,12200887
S003144,2026-08-17,P016,R003,111,122131,10,12200887
S003146,2026-05-27,P005,R001,86,48313,2,4071820
S003147,2025-08-30,P008,R005,207,75463,10,14058757
S003148,2026-01-21,P005,R001,54,47241,5,2423463
S003149,2025-09-07,P016,R001,37,133311,5,4685882
S003150,2025-11-03,P009,R006,27,65589,0,1770903
S003151,2026-07-04,P003,R003,108,58980,10,5732856
S003152,2026-06-23,P010,R001,34,79050,5,2553315
S003153,2025-09-16,P002,R003,291,105169,12,26931678
S003154,2026-03-10,P003,R001,65,58894,3,3713267
S003155,2026-02-24,P012,R001,9,85041,7,711793
S003156,2026-04-02,P020,R009,42,64971,5,2592343
S003157,2025-10-21,P006,R007,62,84256,5,4962678
S003158,2026-04-14,P013,R013,68,52191,5,3371539
S003159,2025-10-26,P007,R002,192,56999,8,10068303
S003160,2026-06-01,P017,R008,15,74213,0,1113195
S003161,2026-01-09,P005,R002,33,51357,5,1610042
S003162,2026-06-11,P011,R001,97,137362,5,12657908
S003163,2026-06-20,P004,R012,25,151690,2,3716405
S003164,2026-04-19,P008,R001,55,73364,2,3954320
S003165,2025-10-02,P005,R006,42,50565,3,2060018
S003166,2026-01-13,P004,R003,70,149414,5,9936031
S003167,2026-08-12,P012,R001,25,88238,3,2139772
S003168,2025-10-06,P005,R005,260,47594,15,10518274
S003169,2026-01-23,P016,R005,324,121347,15,33418964
S003170,2025-12-02,P018,R009,107,60977,3,6328803
S003171,2026-02-05,P013,R008,7,51700,5,343805
S003172,2026-04-25,P016,R007,124,134494,10,15009530
S003173,2026-02-23,P003,R002,152,60705,5,8765802
S003174,2026-05-08,P018,R001,38,61010,5,2202461
S003175,2026-06-03,P007,R007,152,56964,5,8225602
S003176,2026-01-31,P012,R009,26,82637,3,2084105
S003177,2025-12-07,P009,R006,43,60909,2,2566705
S003178,2026-03-20,P019,R006,26,101160,0,2630160
S003179,2026-02-04,P013,R014,207,53342,10,9937615
S003180,2026-07-25,P010,R015,164,79319,5,12357900
S003181,2026-08-20,P014,R014,138,67840,10,8425728
S003182,2026-02-05,P008,R008,13,74801,3,943241
S003183,2026-02-21,P005,R001,36,48052,3,1677976
S003184,2026-07-19,P009,R003,173,60427,5,9931177
S003185,2026-05-28,P020,R008,27,61762,2,1634223
S003186,2026-06-13,P007,R002,68,57827,5,3735624
S003187,2026-02-13,P007,R003,52,58263,5,2878192
S003188,2026-05-02,P020,R015,26,61855,5,1527818
S003189,2026-01-16,P007,R010,33,58759,0,1939047
S003190,2025-10-02,P012,R006,14,86627,3,1176395
S003191,2025-12-15,P009,R013,135,62800,7,7884540
S003192,2026-04-17,P013,R003,238,54279,12,11368194
S003193,2025-12-28,P007,R006,8,60762,3,471513
S003194,2025-08-26,P010,R006,20,,3,1595553
S003195,2026-01-13,P020,R006,16,60339,0,965424
S003196,2026-05-02,P017,R003,102,77199,5,7480583
S003197,2025-10-29,P014,R006,28,65913,3,1790197
S003198,2026-05-31,P002,R013,37,105786,3,3796660
S003199,2025-10-26,P003,R002,190,60082,7,10616489
S003200,2026-07-22,P008,R006,17,76318,5,1232536
S003201,2026-05-17,P018,R006,44,61185,0,2692140
S003202,2025-08-24,P007,R001,28,56615,3,1537663
S003203,2026-07-11,P011,R004,56,135636,5,7215835
S003204,2026-02-15,P011,R010,33,133824,0,4416192
S003205,2026-05-01,P011,R009,18,145444,2,2565632
S003206,2026-07-18,P006,R003,226,87042,8,18097773
S003207,2026-06-27,P009,R001,76,62122,5,4485208
S003208,2026-07-23,P020,R004,77,63340,5,4633321
S003209,2025-08-29,P001,R006,29,195230,0,5661670
S003210,2026-08-21,P003,R005,237,58214,15,11727210
S003211,2026-02-26,P017,R010,13,70404,3,887794
S003212,2025-11-25,P009,R001,75,62017,5,4418711
S003213,2026-01-03,P015,R001,34,218513,7,6909381
S003214,2025-12-10,P010,R011,89,78289,3,6758689
S003215,2026-07-10,P016,R001,122,130493,5,15124139
S003216,2025-09-23,P009,R006,8,60926,0,487408
S003217,2026-02-26,P001,R004,108,187598,2,19855372
S003218,2025-12-27,P002,R001,23,105142,3,2345718
S003219,2026-01-19,P011,R004,44,144493,7,5912654
S003220,2025-09-23,P003,R001,72,59252,2,4180821
S003221,2026-02-17,P016,R001,55,125225,7,6405259
S003222,2025-10-22,P016,R008,12,130525,5,1487985
S003223,2026-07-18,P010,R010,33,82651,2,2672933
S003224,2026-04-11,P018,R006,29,62163,2,1766672
S003225,2025-10-18,P013,R009,41,52049,7,1984628
S003226,2025-12-03,P008,R004,17,76578,2,1275789
S003227,2026-07-17,P020,R014,166,65570,10,9796158
S003228,2026-05-19,P017,R004,91,72824,2,6494444
S003229,2026-06-24,P007,R001,73,61364,5,4255593
S003230,2026-04-02,P008,R002,43,76330,5,3118080
S003231,2026-02-19,P005,R007,248,49543,15,10443664
S003232,2025-11-08,P006,R003,227,90878,8,18978962
S003233,2026-04-30,P003,R003,62,60582,7,3493158
S003234,2026-03-31,P013,R006,13,53740,0,698620
S003235,2026-02-18,P005,R004,93,51507,2,4694348
S003236,2026-07-09,P002,R007,237,113028,15,22769491
S003237,2026-04-20,P004,R003,116,154756,10,16156526
S003238,2026-07-25,P011,R006,8,137937,2,1081426
S003239,2026-03-31,P011,R003,169,137717,5,22110464
S003240,2026-02-11,P011,R004,33,137751,7,4227578
S003241,2025-12-18,P002,R010,23,111540,5,2437149
S003242,2026-07-25,P011,R006,48,135860,2,6390854
S003243,2025-12-16,P006,R003,72,91034,3,6357815
S003244,2026-05-12,P012,R002,37,83463,7,2871962
S003245,2026-02-01,P013,R008,19,53391,0,1014429
S003246,2025-10-04,P017,R005,168,75533,8,11674380
S003247,2026-01-12,P019,R003,211,101781,8,"19,757,728"
S003248,2026-08-11,P017,R004,76,72343,3,5333126
S003249,2025-10-01,P002,R004,42,111517,3,4543203
S003250,2026-06-13,P019,R013,69,93842,5,6151343
S003251,2026-02-02,P018,R012,8,60758,0,486064
S003252,2026-02-15,P017,R005,54,72366,5,3712376
S003253,2025-12-21,P018,R003,172,62639,5,10235213
S003254,2026-02-26,P002,R006,32,112686,5,3425654
S003255,2026-05-05,P008,R013,203,72930,12,13028215
S003256,2025-10-27,P010,R008,37,76943,0,2846891
S003257,2025-09-09,P003,R007,293,61778,10,16290859
S003258,2026-05-21,P019,R004,75,93475,7,6519881
