sale_id,date,product_id,distribution_id,quantity,unit_price_rial,discount_percent,total_price_rial
8710,2026-05-07,P018,D007,36,590000,2,20815200
8711,2025-10-21,P005,D001,51,480000,5,23256000
8712,2025-09-20,P017,D023,30,720000,0,21600000
8713,2026-05-05,P011,D019,4,1350000,0,5400000
8714,2026-02-11,P014,D031,73,650000,3,46026500
8715,2026-02-07,P007,D012,75,580000,3,42195000
8716,2025-10-20,P015,D027,39,2100000,0,81900000
8717,2025-12-30,P008,D008,64,720000,4,44236800
8718,2025-12-10,P011,D034,16,1350000,0,21600000
8719,2026-08-09,P013,D019,47,520000,5,23218000
8720,2025-10-24,P006,D004,51,850000,3,42049500
8721,2025-11-05,P002,D027,20,1050000,2,20580000
8722,2026-01-02,P006,D008,25,850000,0,21250000
8723,2026-01-26,P003,D010,25,580000,0,14500000
8724,2025-11-04,P002,D034,45,1050000,3,45832500
8725,2026-04-26,P005,D016,63,480000,4,29030400
8726,2025-12-30,P003,D020,76,580000,4,42316800
8727,2025-11-20,P012,D036,33,820000,3,26248200
8728,2025-09-02,P007,D023,23,580000,0,13340000
8729,2025-12-01,P011,D035,23,1350000,2,30429000
8730,2026-02-28,P020,D017,20,620000,2,12152000
8731,2025-10-13,P010,D030,81,790000,8,58870800
8732,2026-03-08,P004,D003,79,1450000,6,107677000
8733,2026-06-22,P005,D011,10,480000,0,4800000
8734,2026-01-15,P002,D004,18,1050000,2,18522000
8735,2025-08-31,P015,D024,62,2100000,3,126294000
8736,2026-01-08,P003,D027,25,580000,3,14065000
8737,2026-05-29,P003,D025,21,580000,0,12180000
8738,2026-07-24,P017,D005,60,720000,6,40608000
8739,2026-07-06,P020,D015,11,620000,2,6683600
8740,2026-06-05,P017,D005,45,720000,6,30456000
8741,2025-12-10,P008,D021,38,720000,2,26812800
8742,2026-07-12,P010,D035,57,790000,3,43679100
8743,2025-12-29,P005,D004,-1,480000,4,35481600
8744,2025-09-25,P005,D035,73,480000,6,32937600
8745,2025-11-11,P007,D025,61,580000,6,33257200
8746,2025-09-16,P007,D014,88,580000,6,47977600
8747,2025-12-14,P017,D013,29,720000,3,20253600
8748,2025-08-28,P001,D003,32,1850000,0,59200000
8749,2025-12-23,P019,D019,16,950000,2,14896000
8750,2026-08-11,P015,D006,24,2100000,3,48888000
8751,2025-10-06,P005,D014,21,480000,0,10080000
8752,2025-11-21,P015,D001,18,2100000,0,37800000
8753,2026-01-30,P013,D023,78,520000,3,39343200
8754,2025-10-25,P015,D031,29,2100000,2,59682000
8755,2026-04-27,P012,D021,62,820000,5,48298000
8756,2026-03-18,P003,D022,27,580000,0,15660000
8757,2025-11-03,P013,D002,42,520000,3,21184800
8758,2026-06-30,P001,D029,43,1850000,5,75572500
8759,2026-02-27,P012,D009,53,820000,6,40852400
8760,2026-03-07,P015,D030,53,2100000,3,107961000
8761,2026-03-01,P018,D017,33,590000,0,19470000
8762,2026-02-25,P013,D036,17,520000,2,8663200
8763,2026-06-08,P019,D018,75,950000,6,66975000
8764,2025-10-03,P020,D017,58,620000,4,34521600
8765,2026-07-22,P008,D024,16,720000,0,11520000
8766,2026-05-31,P017,D010,73,720000,3,50983200
8767,2026-05-16,P019,D005,49,950000,6,43757000
8768,2025-11-23,P006,D034,70,850000,5,56525000
8769,2025-10-17,P020,D033,15,620000,3,9021000
8770,2026-04-02,P003,D034,28,580000,0,16240000
8771,2026-01-11,P013,D019,67,520000,5,33098000
8772,2026-04-10,P018,D010,26,590000,0,15340000
8773,2025-12-29,P015,D022,80,2100000,6,157920000
8774,2026-08-10,P011,D010,42,1350000,3,54999000
8775,2026-02-24,P013,D001,38,520000,0,19760000
8776,2025-08-29,P010,D010,65,790000,5,48782500
8777,2026-05-26,P006,D022,23,850000,0,19550000
8778,2025-11-23,P011,D021,38,1350000,0,51300000
8779,2025-10-28,P001,D016,47,1850000,6,81733000
8780,2026-07-17,P008,D013,63,720000,6,42638400
8781,2025-11-30,P017,D034,18,720000,0,12960000
8782,2025-12-08,P019,D017,32,950000,3,29488000
8783,2026-02-25,P010,D022,64,790000,5,48032000
8784,2026-01-11,P017,D005,62,720000,6,41961600
8785,2026-08-08,P013,D004,22,520000,0,11440000
8786,2025-12-27,P005,D011,22,480000,0,10560000
8787,2025-12-16,P013,D031,72,520000,5,35568000
8788,2025-12-31,P005,D001,38,480000,3,17692800
8789,2025-09-12,P015,D027,72,2100000,3,146664000
8790,2026-01-18,P018,D034,71,590000,3,40633300
8791,2025-10-05,P007,D013,68,580000,3,38256800
8792,2025-08-28,P005,D010,18,480000,0,8640000
8793,2025-12-20,P014,D012,38,650000,2,24206000
8794,2026-04-07,P010,D001,39,790000,3,29885700
8795,2026-03-08,P018,D022,85,590000,6,47141000
8796,2026-01-25,P003,D026,33,580000,0,19140000
8797,2026-07-13,P002,D007,70,1050000,3,71295000
8798,2026-02-24,P005,D015,25,480000,3,11640000
8799,2026-08-14,P016,D003,61,1250000,3,73962500
8800,2025-12-08,P017,D009,57,720000,3,39808800
8801,2025-12-19,P002,D023,29,1050000,3,29536500
8802,2025-12-16,P008,D034,59,720000,6,39931200
8803,2025-09-24,P008,,11,720000,3,7682400
8804,2026-07-13,P012,D020,7,820000,2,5625200
8805,2025-09-30,P011,D033,42,1350000,6,53298000
8806,2026-03-22,P012,D032,77,820000,4,60614400
8807,2025-09-04,P003,D006,14,580000,0,8120000
8808,2025-10-07,P017,D020,18,720000,0,12960000
8809,2025-11-22,P005,D025,38,480000,2,17875200
8810,2026-05-02,P014,D011,34,650000,0,22100000
8811,2026-07-21,P003,D030,87,580000,5,47937000
8812,2026-07-08,P006,D029,16,850000,2,13328000
8813,2025-09-02,P020,D028,50,620000,3,30070000
8814,2026-01-31,P002,D033,77,1050000,4,77616000
8815,2025-09-18,P018,D007,63,590000,5,35311500
8816,2025-09-16,P007,D025,64,580000,3,36006400
8817,2025-12-28,P020,D014,79,620000,6,46041200
8818,2026-03-02,P003,D010,23,580000,0,13340000
8819,2026-06-26,P006,D005,88,850000,6,70312000
8820,2026-01-06,P013,D010,60,520000,6,29328000
8821,2025-10-24,P006,D033,34,850000,0,28900000
8822,2026-02-02,P018,D031,30,590000,0,17700000
8823,2026-04-25,P018,D011,11,590000,2,6360200
8824,2026-06-19,P013,D026,53,520000,5,26182000
8825,2026-08-03,P010,D018,41,790000,3,31418300
8826,2026-08-18,P005,D027,53,480000,4,24422400
8827,2025-08-25,P003,D023,29,580000,0,16820000
8828,2025-11-20,P012,D025,30,820000,2,24108000
8829,2026-08-10,P008,D001,10,720000,0,7200000
8830,2026-07-29,P007,D001,63,580000,5,34713000
8831,2025-12-17,P018,D017,61,590000,4,34550400
8832,2026-08-17,P001,D019,43,1850000,5,75572500
8833,2026-06-12,P007,D032,70,580000,4,38976000
8834,2026-06-17,P014,D020,36,650000,2,22932000
8835,2025-12-01,P020,D001,56,620000,6,32636800
8836,2026-02-13,P003,D027,39,580000,2,22167600
8837,2025-12-14,P020,D034,64,620000,4,38092800
8838,2026-05-02,P009,D030,75,610000,5,43462500
8839,2026-04-01,P020,D013,21,620000,0,13020000
8840,2026-05-13,P007,D025,11,580000,2,6252400
8841,2026-03-07,P007,D005,11,580000,2,6252400
8842,2025-12-16,P008,D036,73,720000,5,49932000
8843,2026-02-25,P002,D029,39,1050000,3,39721500
8844,2026-06-29,P016,D019,86,1250000,8,98900000
8845,2026-03-01,P018,D006,23,590000,0,13570000
8846,2026-06-05,P015,D009,25,2100000,0,52500000
8847,2026-01-19,P002,D013,27,1050000,0,28350000
8848,2025-10-25,P019,D030,14,950000,2,13034000
8849,2026-03-09,P013,D030,66,520000,5,32604000
8850,2026-01-20,P014,D019,59,650000,4,36816000
8851,2026-04-19,P012,D011,51,820000,4,40147200
8852,2025-11-08,P012,D023,20,820000,0,16400000
8853,2026-02-28,P017,D001,29,720000,2,20462400
8854,2026-04-09,P016,D009,12,1250000,2,14700000
8855,2026-07-06,P009,D025,51,610000,3,30176700
8856,2025-10-15,P011,D034,88,1350000,5,112860000
8857,2026-01-05,P010,D009,62,790000,3,47510600
8858,2026-03-08,P007,D029,14,580000,0,8120000
8859,2026-01-07,P007,D013,69,580000,5,38019000
8860,2026-06-16,P001,D026,36,1850000,0,66600000
8861,2026-06-30,P017,D030,55,720000,3,38412000
8862,2025-09-08,P015,D004,16,2100000,0,"33,600,000"
8863,2025-11-15,P005,D006,46,480000,6,20755200
8864,2026-05-12,P006,D016,53,850000,6,42347000
8865,2026-02-14,P007,D007,57,580000,5,31407000
8866,2025-12-18,P018,D007,36,590000,0,21240000
8867,2025-12-05,P020,D008,65,620000,3,39091000
8868,2026-03-22,P012,D029,77,820000,3,61245800
8869,2025-12-31,P003,D027,11,580000,0,6380000
8870,2026-01-22,P017,D025,52,720000,5,35568000
8871,2026-05-15,P003,D034,26,580000,0,15080000
8872,2026-04-16,P006,D010,35,850000,0,29750000
8873,2026-05-10,P014,D002,60,650000,6,36660000
8874,2025-10-08,P013,D017,103,520000,6,50346400
8875,2025-12-01,P015,D025,30,2100000,3,61110000
8876,2025-11-06, P011 ,D021,64,1350000,6,81216000
8877,2026-01-10,P015,D002,45,2100000,4,90720000
8878,2026-05-19,P013,D027,24,520000,0,12480000
8879,2025-10-20,P008,D014,13,720000,3,9079200
8880,2025-10-21,P009,D009,7,610000,0,4270000
8881,2026-08-19,P012,D015,10,820000,0,8200000
8882,2025-12-11,P013,D008,17,520000,3,8574800
8883,2025-10-05,P019,D031,32,950000,2,29792000
8884,2026-02-10,P002,D006,74,1050000,6,73038000
8885,2026-05-12,P010,D007,75,790000,3,57472500
8886,2026-06-08,P004,D005,34,1450000,0,49300000
8887,2025-10-08,P010,D024,52,790000,4,39436800
8888,2026-07-19,P003,D005,60,580000,4,33408000
8889,2026-07-03,P006,D032,68,850000,3,56066000
8890,2026-07-13,P010,D020,38,790000,0,30020000
8891,2026-06-28,P004,D005,80,1450000,5,110200000
8892,2025-10-15,P003,D005,57,580000,4,31737600
8893,2026-03-18,P005,D004,58,480000,3,27004800
8894,2026-01-14,P019,D019,42,950000,6,37506000
8895,2026-01-19,P005,D025,43,480000,3,20020800
8896,2026-03-30,P008,D024,51,720000,6,34516800
8897,2026-02-13,P020,D030,45,620000,6,26226000
8898,2026-02-08,P006,D025,39,850000,2,32487000
8899,2026-08-22,P013,D036,31,520000,0,16120000
8900,2026-08-18,P005,D032,57,480000,5,25992000
8901,2026-07-04,P006,D023,26,850000,0,22100000
8902,2026-04-20,P005,D001,52,480000,5,23712000
8903,2026-08-20,P020,D029,52,620000,5,30628000
8904,2026-05-10,P003,D032,19,580000,3,10689400
8905,2025-09-13,P020,D029,74,620000,5,43586000
8906,2025-12-27,P008,D004,45,720000,4,31104000
8907,2026-07-25,P014,D003,47,650000,3,29633500
8908,2025-11-15,P013,D029,77,520000,3,38838800
8909,2026-04-08,P020,D021,40,620000,5,23560000
8910,2026-05-16,P013,D011,50,520000,3,25220000
8911,2026-04-14,P011,D027,32,1350000,3,41904000
8912,2026-06-03,P009,D010,51,610000,4,29865600
8913,2025-12-09,P009,D026,52,610000,5,30134000
8914,2026-03-19,P004,D002,13,1450000,0,18850000
8915,2026-01-28,P007,D018,61,580000,4,33964800
8916,2025-09-10,P012,D009,71,820000,6,54726800
8917,2026-04-02,P007,D025,35,580000,3,19691000
8918,2026-07-10,P003,D013,56,580000,4,31180800
8919,2026-08-13,P012,D032,16,820000,0,13120000
8920,2026-07-11,P016,D017,36,1250000,0,45000000
8921,2026-02-15,P020,D029,45,620000,3,27063000
8922,2026-02-12,P020,D021,37,620000,2,22481200
8923,2025-12-13,P013,D010,45,520000,3,22698000
8924,2025-10-01,P020,D011,65,620000,5,38285000
8925,2025-09-11,P012,D006,6,820000,2,4821600
8926,2026-02-08,P001,D026,28,1850000,3,50246000
8927,2025-08-24,P008,D010,66,720000,3,46094400
8928,2026-07-23,P004,D027,71,1450000,6,96773000
8929,2026-01-18,P018,D010,64,590000,3,36627200
8930,2026-04-01,P007,D025,33,580000,3,18565800
8931,2026-02-18,P014,D023,24,650000,0,15600000
8932,2026-04-18,P009,D001,40,610000,4,23424000
8933,2026-07-04,P015,D001,64,2100000,6,126336000
8934,2026-04-04,P002,D025,37,1050000,3,37684500
8935,2026-04-08,P006,D018,29,850000,0,24650000
8936,2025-11-23,P020,D011,80,620000,5,47120000
8937,2026-03-05,P010,D028,56,790000,4,42470400
8938,2026-05-13,P001,D035,65,1850000,5,114237500
8939,2025-12-29,P016,D030,92,1250000,6,108100000
8940,2026-05-25,P008,D011,65,720000,3,45396000
8941,2026-06-25,P016,D036,57,1250000,4,68400000
8942,2025-09-01,P005,D031,11,480000,2,5174400
8943,2025-10-01,P010,D030,14,790000,3,10728200
8944,2026-02-07,P005,D024,36,480000,2,16934400
8945,2026-04-29,P009,D003,79,610000,5,45780500
8946,2025-09-17,P009,D036,53,610000,5,30713500
8947,2026-07-12,P017,D015,5,720000,0,3600000
8948,2026-05-06,P019,D032,57,950000,4,51984000
8949,2025-10-03,P012,D005,47,820000,5,36613000
8950,2026-05-11,P003,D025,49,580000,5,26999000
8951,2025-09-01,P011,D021,5,1350000,0,6750000
8952,2025-09-13,P008,D021,12,720000,0,8640000
8953,2026-03-24,P002,D021,34,1050000,2,34986000
8954,2025-08-24,P005,D025,71,480000,3,33057600
8955,2026-07-19,P019,D030,68,950000,3,62662000
8956,2026-04-25,P011,D023,24,1350000,2,31752000
8957,2026-07-20,P014,D023,35,650000,3,22067500
8958,2025-12-10,P005,D022,67,480000,4,30873600
8959,2025-10-01,P007,D034,26,580000,0,15080000
8960,2025-09-18,P012,D014,63,820000,6,48560400
8961,2026-08-11,P006,D003,40,850000,6,31960000
8962,2026-06-15,P008,D021,23,720000,0,16560000
8963,2026-08-10,P019,D024,38,950000,3,35017000
8964,2026-03-23,P007,D013,31,580000,3,17440600
8965,2026-03-09,P011,D030,75,1350000,6,95175000
8966,2026-08-20,P008,D015,7,720000,3,4888800
8967,2026-05-13,P017,D002,59,720000,4,40780800
8968,2025-09-23,P020,D009,14,620000,0,8680000
8969,2026-05-07,P018,D023,89,590000,5,49884500
8970,2025-09-14,P018,D016,86,590000,7,47188200
8971,2026-03-28,P020,D025,25,620000,0,15500000
8972,2025-10-06,P018,D031,90,590000,6,49914000
8973,2026-08-12,P018,D035,77,590000,6,42704200
8974,2026-06-05,P015,D024,11,2100000,2,22638000
8975,2025-08-28,P007,D030,6,580000,3,3375600
8976,2025-09-18,P017,D031,7,720000,0,5040000
8977,2025-11-18,P020,D002,19,620000,2,11544400
8978,2026-04-23,P017,D005,49,720000,6,33163200
8979,2026-01-30,P003,D021,37,580000,0,21460000
8980,2026-05-20,P007,D003,72,580000,3,40507200
8981,2026-02-02,P012,D018,18,820000,2,14464800
8982,2026-07-01,P002,D007,67,1050000,6,66129000
8983,2025-11-06,P014,D028,20,650000,0,13000000
8984,2026-02-01,P003,D015,58,580000,5,31958000
8985,2026-01-18,P018,D022,27,590000,0,15930000
8986,2025-11-22,P007,D028,29,580000,0,16820000
8987,2025-10-16,P009,D019,17,610000,3,10058900
8988,2026-06-01,P016,D034,54,1250000,5,64125000
8989,2025-11-23,P017,D006,86,720000,8,56966400
8990,2026-04-23,P004,D018,25,1450000,0,36250000
8991,2025-09-27,P007,D007,12,580000,2,6820800
8992,2026-04-21,P003,D036,20,580000,0,11600000
8993,2026-03-05,P016,D004,67,1250000,3,81237500
8994,2026-04-12,P007,D033,23,580000,2,13073200
8995,2026-04-16,P018,D033,31,590000,0,18290000
8996,2025-10-27,P020,D024,18,620000,0,11160000
8997,2026-06-24,P012,D022,34,820000,0,27880000
8998,2026-01-20,P020,D034,30,620000,0,18600000
8999,2026-05-18, P002 ,D014,42,1050000,4,42336000
9000,2026-01-04,P010,D011,53,790000,5,39776500
9001,2026-01-25,P009,D015,58,610000,6,33257200
9002,2026-08-12,P015,D030,5,2100000,0,10500000
9003,2026-03-20,P017,D032,73,720000,4,50457600
9004,2026-04-28,P017,D014,72,720000,6,48729600
9005,2026-02-02,P019,D008,69,950000,6,61617000
9006,2026-07-23,P015,D034,62,2100000,3,126294000
9007,2026-06-03,P017,D012,7,720000,0,5040000
9008,2026-06-20,P017,D026,37,720000,2,26107200
9009,2026-04-29, P018 ,D006,29,590000,2,16767800
9010,2025-09-21,P002,D030,87,1050000,8,84042000
9011,2026-01-20,P008,D031,42,720000,5,28728000
9012,2026-07-05,P002,D011,53,1050000,6,52311000
9013,2025-08-28,P011,D004,49,1350000,6,62181000
9014,2025-11-25,P013,D005,41,520000,6,20040800
9015,2026-01-18,P005,D002,59,480000,6,26620800
9016,2025-12-23,P012,D033,52,820000,3,41360800
9017,2026-05-25,P009,D013,23,610000,3,13609100
9018,2026-02-02,P020,D001,44,620000,5,25916000
9019,2026-04-12,P011,D025,12,1350000,3,15714000
9020,2025-11-22,P004,D026,36,1450000,2,51156000
9021,2025-09-26,P003,D010,77,580000,6,41980400
9022,2025-10-15,P016,D014,9,1250000,0,11250000
9023,2025-12-25,P012,D027,25,820000,3,19885000
9024,2026-05-29,P009,D008,72,610000,3,42602400
9025,2025-10-21,P011,D004,61,1350000,3,79879500
9026,2025-11-14,P012,D029,6,820000,3,4772400
9027,2026-05-10,P002,D022,33,1050000,0,34650000
9028,2025-09-08,P013,D009,7,520000,0,3640000
9029,2025-12-19,P006,D001,60,850000,6,47940000
9030,2026-02-21,P017,D002,58,720000,6,39254400
9031,2026-06-21,P020,D025,47,620000,6,27391600
9032,2025-10-18,P009,D019,53,610000,6,30390200
9033,2026-03-19,P010,D010,6,790000,0,4740000
9034,2026-03-01,P003,D005,36,580000,0,20880000
9035,2026-01-10,P010,D028,62,790000,5,46531000
9036,2025-10-01,P020,D034,76,620000,3,45706400
9037,2025-11-29,P011,D025,26,1350000,3,34047000
9038,2026-07-13,P014,D005,45,650000,5,27787500
9039,2026-02-12,P010,D021,72,790000,4,54604800
9040,2026-01-04,P009,D012,45,610000,5,26077500
9041,2026-03-26,P011,D008,13,1350000,2,17199000
9042,2025-11-17,P003,D031,22,580000,0,12760000
9043,2025-09-10,P013,D014,48,520000,4,23961600
9044,2026-04-22,P012,D004,16,820000,0,13120000
9045,2026-02-26,P013,D027,74,520000,6,36171200
9046,2025-09-30,P018,D014,25,590000,0,14750000
9047,2026-03-29,P014,D004,35,650000,0,22750000
9048,2025-12-03,P010,D021,10,790000,0,7900000
9049,2026-03-05,P008,D027,50,720000,6,33840000
9050,2026-08-02,P013,D012,50,520000,6,24440000
9051,2025-09-23,P015,D019,77,2100000,5,153615000
9052,2026-06-18,P018,D015,34,590000,0,20060000
9053,2026-08-16,P010,D017,31,790000,0,24490000
9054,2026-05-28,P003,D019,54,580000,3,30380400
9055,2026-06-02,P011,D027,76,1350000,5,97470000
9056,2026-06-23,P013,D028,54,520000,4,26956800
9057,2025-08-24,P002,D002,5,1050000,0,5250000
9058,2026-01-24,P001,D003,21,1850000,3,37684500
9059,2026-06-22,P012,D027,11,820000,0,9020000
9060,2025-11-23,P020,D031,32,,2,19443200
9061,2025-12-27,P013,D002,66,520000,4,32947200
9062,2026-04-12,P017,D001,14,720000,2,9878400
9063,2026-06-04,P002,D033,33,1050000,2,33957000
9064,2026-01-25,P004,D029,30,1450000,0,43500000
9065,2026-06-04,P009,D012,18,610000,3,10650600
9066,2025-10-19,P007,D021,45,580000,5,24795000
9067,2026-02-15, P003 ,D024,36,580000,3,20253600
9068,2026-04-25,P008,D025,63,720000,5,43092000
9069,2026-04-22,P019,D002,15,950000,3,13822500
9070,2025-08-28,P007,D004,29,580000,0,16820000
9071,2025-10-01,P005,D026,39,480000,0,18720000
9072,2026-03-28,P007,D016,18,580000,2,10231200
9073,2026-06-18,P007,D025,53,580000,4,29510400
9074,2026-02-04,P013,D030,62,520000,5,30628000
9075,2026-04-15,P006,D020,6,850000,0,5100000
9076,2026-04-16,P011,D024,46,1350000,6,58374000
9077,2025-11-02,P001,D026,59,1850000,5,103692500
9078,2025-10-05,P011,D007,84,1350000,5,107730000
9079,2026-08-20,P005,D022,54,480000,5,24624000
9080,2025-11-27,P013,D017,41,520000,4,20467200
9081,2025-10-20,P013,D021,70,520000,5,34580000
9082,2026-07-18,P010,D033,74,790000,4,56121600
9083,2026-03-11,P009,D019,97,610000,8,54436400
9084,2026-03-15,P016,D013,34,1250000,0,42500000
9085,2026-03-17,P013,D023,49,520000,5,24206000
9086,2026-02-23,P005,D009,71,480000,5,32376000
9087,2026-07-15,P017,D004,39,720000,3,27237600
9088,2025-11-15,P011,D020,9,1350000,2,11907000
9089,2025-12-18,P004,D017,16,1450000,0,23200000
9090,2026-06-14,P002,D028,5,1050000,0,5250000
9091,2026-07-01,P010,D017,25,790000,2,19355000
9092,2026-04-03,P017,D032,80,720000,8,52992000
9093,2026-07-22,P020,D002,24,620000,2,14582400
9094,2026-04-12,P016,D019,45,1250000,6,52875000
9095,2026-07-08,P016,D017,14,1250000,3,16975000
9096,2026-06-03,P004,D005,63,1450000,6,85869000
9097,2026-01-26,P011,D028,39,1350000,0,52650000
9098,2025-09-25,P005,D005,54,480000,3,25142400
9099,2026-02-09,P005,D008,69,480000,4,31795200
9100,2026-07-01,P017,D018,36,720000,2,25401600
9101,2025-10-13,P020,D012,30,620000,0,18600000
9102,2026-01-01,P012,D031,39,820000,3,31020600
9103,2026-06-14,P008,D032,57,720000,5,38988000
9104,2026-05-03,P014,D006,11,650000,2,7007000
9105,2025-09-25,P019,D032,28,950000,0,26600000
9106,2025-09-13,P003,D028,17,580000,0,9860000
9107,2025-11-09,P019,D019,58,950000,5,52345000
9108,2025-12-23,P019,D006,63,950000,6,56259000
9109,2026-06-15,P009,D017,60,610000,4,35136000
9110,2026-05-27,P019,D018,33,950000,0,31350000
9111,2026-05-11,P018,D020,70,590000,6,38822000
9112,2026-05-17,P020,D010,35,620000,0,21700000
9113,2026-01-10,P004,D010,81,1450000,7,109228500
9114,2026-01-16,P015,D026,48,2100000,3,97776000
9115,2026-03-14,P005,D010,25,480000,2,11760000
9116,2026-05-19,P020,D012,79,620000,5,46531000
9117,2026-07-03,P018,D016,64,590000,5,35872000
9118,2025-12-13,P005,D019,8,480000,3,3724800
9119,2025-08-25,P012,D026,36,820000,2,28929600
9120,2026-02-07,P009,D023,57,610000,4,33379200
9121,2026-05-26,P005,D020,56,480000,3,26073600
9122,2026-04-28,P012,D036,9,820000,3,7158600
9123,2026-01-27,P020,D032,59,620000,3,35482600
9124,2026-03-08,P017,D013,68,720000,6,46022400
9125,2025-10-21,P006,D020,39,850000,2,32487000
9126,2025-10-07,P008,D025,74,720000,6,50083200
9127,2026-01-31,P002,D034,32,1050000,0,33600000
9128,2025-10-27,P010,D031,35,790000,0,27650000
9129,2025-09-25,P009,D015,23,610000,0,14030000
9130,2026-05-16,P019,D014,68,950000,4,62016000
9131,2026-07-03,P014,D009,64,650000,3,40352000
9132,2025-10-01,P007,D021,52,580000,3,29255200
9133,2026-06-21,P013,D011,31,520000,0,16120000
9134,2026-02-07,P005,D007,20,480000,0,9600000
9135,2026-02-23,P009,D033,33,610000,3,19526100
9136,2026-05-09,P018,D009,52,590000,6,28839200
9137,2025-10-08,P010,D032,56,790000,3,42912800
9138,2026-06-13,P020,D013,37,620000,3,22251800
9139,2025-10-14,P018,D019,29,590000,2,16767800
9140,2026-08-16,P009,D020,78,610000,5,45201000
9141,2025-08-30,P007,D028,9,580000,0,5220000
9142,2026-05-23,P006,D026,51,850000,3,42049500
9143,2026-05-19,P017,D006,74,720000,6,50083200
9144,2026-06-16,P007,D012,77,580000,3,43320200
9145,2025-10-07,P005,D001,44,480000,4,20275200
9146,2025-12-27,P019,D018,75,950000,3,69112500
9147,2026-08-20,P015,D015,44,2100000,5,87780000
9148,2025-11-28,P001,D007,28,1850000,0,51800000
9149,2026-05-27,P017,D005,42,720000,6,28425600
9150,2025-12-21,P007,D006,67,580000,4,37305600
9151,2025-09-01,P003,D022,35,580000,2,19894000
9152,2026-07-30,P007,D003,60,580000,6,32712000
9153,2026-08-19,P020,D019,27,620000,0,16740000
