sale_id,date,product_id,distribution_id,quantity,unit_price_rial,discount_percent,total_price_rial,is_consistent
8015,1405-01-06,P020,D023,96,620000,7,55353600,True
8016,1404-12-09,P020,D025,20,620000,0,12400000,True
8017,1404-11-17,P018,D033,19,590000,2,10985800,True
8018,1405-02-21,P017,D019,60,720000,4,41472000,True
8019,1404-12-09,P007,D027,64,580000,6,34892800,True
8020,1404-10-22,P017,D027,13,720000,0,9360000,True
8021,1404-10-25,P010,D036,55,790000,3,42146500,True
8022,1404-12-08,P007,D030,7,580000,3,3938200,True
8023,1405-04-18,P011,D016,27,1350000,2,35721000,True
8024,1404-10-27,P018,D035,58,590000,3,33193400,True
8025,1405-04-23,P019,D032,82,950000,6,73226000,True
8026,1404-11-24,P009,D019,13,610000,0,7930000,True
8027,1405-01-12,P014,D029,55,650000,5,33962500,True
8028,1404-06-05,P013,D013,57,520000,5,28158000,True
8029,1405-05-05,P017,D006,45,720000,4,31104000,True
8030,1405-04-04,P015,D010,29,2100000,0,60900000,True
8031,1404-07-21,P018,D011,71,590000,5,39795500,True
8032,1405-05-26,P003,D032,32,580000,0,18560000,True
8033,1405-02-04,P012,D021,11,820000,2,8839600,True
8034,1405-01-14,P018,D034,27,590000,0,15930000,True
8035,1404-07-12,P012,D026,77,820000,5,59983000,True
8036,1405-01-13,P003,D032,36,580000,3,20253600,True
8037,1404-11-20,P004,D010,50,1450000,3,70325000,True
8038,1405-02-12,P009,D028,61,610000,4,35721600,True
8039,1404-11-28,P017,D003,83,720000,8,54979200,True
8040,1404-09-19,P011,D011,56,1350000,5,71820000,True
8041,1404-12-06,P016,D004,42,1250000,4,50400000,True
8042,1404-09-27,P008,D015,39,720000,0,28080000,True
8043,1404-08-01,P011,D014,54,1350000,4,69984000,True
8044,1404-08-22,P005,D006,11,480000,0,5280000,True
8045,1405-04-09,P020,D034,53,620000,4,31545600,True
8046,1404-09-18,P017,D030,19,720000,3,13269600,True
8047,1404-07-09,P019,D034,77,950000,5,69492500,True
8048,1405-05-08,P020,D026,18,620000,3,10825200,True
8049,1404-09-30,P001,D035,71,1850000,4,126096000,True
8050,1404-08-10,P007,D031,41,580000,4,22828800,True
8051,1404-10-23,P013,D024,80,520000,5,39520000,True
8052,1405-03-20,P017,D018,66,720000,6,44668800,True
8053,1404-11-18,P003,D035,63,580000,3,35443800,True
8054,1404-10-21,P009,D028,14,610000,3,8283800,True
8055,1405-01-31,P008,D002,38,720000,0,27360000,True
8056,1405-06-01,P004,D027,21,1450000,3,29536500,True
8057,1405-04-22,P020,D015,23,620000,3,13832200,True
8058,1404-11-24,P017,D023,68,720000,6,46022400,True
8059,1404-12-08,P016,D019,46,1250000,5,54625000,True
8060,1405-05-05,P013,D015,22,520000,3,11096800,True
8061,1405-04-17,P010,D010,61,790000,5,45780500,True
8062,1404-12-10,P018,D031,73,590000,4,41347200,True
8063,1405-02-09,P012,D026,68,820000,6,52414400,True
8064,1405-04-22,P013,D019,37,520000,0,19240000,True
8065,1405-04-30,P004,D003,4,1450000,0,5800000,True
8066,1404-12-11,P005,D014,72,480000,4,33177600,True
8067,1405-05-24,P009,D017,29,610000,2,17336200,True
8068,1405-05-31,P005,D028,54,480000,4,24883200,True
8069,1405-03-28,P007,D025,34,580000,3,19128400,True
8070,1404-06-28,P016,D006,63,1250000,5,74812500,True
8071,1404-12-09,P002,D010,31,1050000,3,31573500,True
8072,1404-10-29,P019,D006,65,950000,3,59897500,True
8073,1404-08-16,P015,D001,86,2100000,5,171570000,True
8074,1404-10-29,P003,D023,78,580000,3,43882800,True
8075,1405-05-18,P013,D025,27,520000,3,13618800,True
8076,1404-09-30,P007,D023,28,580000,3,15752800,True
8077,1404-06-05,P005,D033,24,480000,0,11520000,True
8078,1405-05-14,P017,D036,62,720000,3,43300800,True
8079,1405-03-19,P005,D023,13,480000,2,6115200,True
8080,1404-06-17,P002,D011,53,1050000,5,52867500,True
8081,1405-02-04,P007,D020,37,580000,2,21030800,True
8082,1405-05-28,P001,D035,37,1850000,0,68450000,True
8083,1405-04-13,P012,D020,19,820000,2,15268400,True
8084,1405-02-20,P003,D008,49,580000,3,27567400,True
8085,1405-02-19,P017,D024,24,720000,2,16934400,True
8086,1405-04-30,P009,D023,55,610000,5,31872500,True
8087,1405-04-27,P016,D017,65,1250000,5,77187500,True
8088,1404-12-09,P016,D026,72,1250000,6,84600000,True
8089,1404-07-09,P009,D035,22,610000,0,13420000,True
8090,1405-03-27,P008,D014,36,720000,0,25920000,True
8091,1405-02-19,P010,D025,40,790000,3,30652000,True
8092,1404-12-14,P012,D009,12,820000,3,9544800,True
8093,1404-07-23,P016,D026,43,1250000,6,50525000,True
8094,1404-07-08,P005,D008,17,480000,0,8160000,True
8095,1404-07-27,P017,D013,44,720000,5,30096000,True
8096,1404-07-15,P018,D026,12,590000,3,6867600,True
8097,1404-11-02,P016,D031,5,1250000,2,6125000,True
8098,1405-03-18,P003,D026,20,580000,0,11600000,True
8099,1405-03-13,P018,D013,37,590000,3,21175100,True
8100,1405-02-03,P003,D033,40,580000,6,21808000,True
8101,1404-10-30,P016,D019,8,1250000,2,9800000,True
8102,1404-07-29,P002,D004,79,1050000,6,77973000,True
8103,1404-09-13,P003,D006,68,580000,4,37862400,True
8104,1404-06-30,P006,D035,50,850000,5,40375000,True
8105,1404-10-16,P019,D036,85,950000,8,74290000,True
8106,1404-10-03,P017,D015,58,720000,6,39254400,True
8107,1404-07-22,P014,D035,22,650000,0,14300000,True
8108,1405-02-16,P009,D022,62,610000,5,35929000,True
8109,1405-02-24,P018,D004,60,590000,3,34338000,True
8110,1405-04-27,P001,D023,70,1850000,4,124320000,True
8111,1405-05-31,P013,D034,59,520000,6,28839200,True
8112,1404-11-22,P014,D004,49,650000,4,30576000,True
8113,1405-05-31,P005,D018,50,480000,3,23280000,True
8114,1405-02-28,P017,D029,4,720000,0,2880000,True
8115,1404-12-27,P012,D003,54,820000,4,42508800,True
8116,1404-10-24,P018,D030,42,590000,3,24036600,True
8117,1404-10-15,P006,D030,40,850000,4,32640000,True
8118,1404-09-13,P010,D024,61,790000,6,45298600,True
8119,1405-02-26,P009,D003,12,610000,0,7320000,True
8120,1404-06-04,P013,D023,55,520000,5,27170000,True
8121,1404-10-11,P007,D002,36,580000,0,20880000,True
8122,1404-11-12,P018,D002,57,590000,3,32621100,True
8123,1404-10-05,P011,D035,52,1350000,4,67392000,True
8124,1405-01-15,P007,D016,66,580000,4,36748800,True
8125,1404-12-21,P018,D007,55,590000,4,31152000,True
8126,1404-09-04,P014,D030,21,650000,0,13650000,True
8127,1405-01-25,P008,D035,39,720000,0,28080000,True
8128,1404-10-08,P003,D021,54,580000,6,29440800,True
8129,1405-04-09,P012,D013,34,820000,0,27880000,True
8130,1404-12-26,P013,D006,15,520000,2,7644000,True
8131,1404-10-11,P005,D009,78,480000,3,36316800,True
8132,1404-07-09,P004,D029,72,1450000,6,98136000,True
8133,1405-02-31,P018,D021,62,590000,5,34751000,True
8134,1404-10-15,P005,D009,86,480000,8,37977600,True
8135,1404-08-13,P012,D009,64,820000,6,49331200,True
8136,1404-09-23,P006,D018,50,850000,5,40375000,True
8137,1404-11-03,P011,D016,26,1350000,0,35100000,True
8138,1404-09-22,P004,D034,42,1450000,4,58464000,True
8139,1404-07-22,P015,D010,36,2100000,0,75600000,True
8140,1405-04-16,P010,D007,6,790000,0,4740000,True
8141,1404-09-20,P011,D030,61,1350000,4,79056000,True
8142,1405-01-20,P018,D019,29,590000,3,16596700,True
8143,1404-11-10,P003,D001,8,580000,0,4640000,True
8144,1405-02-27,P011,D003,23,1350000,0,31050000,True
8145,1404-12-12,P006,D033,61,850000,3,50294500,True
8146,1404-06-25,P007,D009,17,580000,0,9860000,True
8147,1404-08-01,P017,D035,30,720000,2,21168000,True
8148,1405-03-12,P013,D002,38,520000,2,19364800,True
8149,1405-03-12,P013,D002,38,520000,2,19364800,True
8150,1404-08-15,P010,D028,28,790000,0,22120000,True
8151,1404-10-21,P011,D013,41,1350000,6,52029000,True
8152,1404-07-20,P002,D019,50,1050000,5,49875000,True
8153,1405-05-27,P012,D031,84,820000,6,64747200,True
8154,1405-05-07,P010,D010,90,790000,7,66123000,True
8155,1404-08-19,P013,D004,11,520000,0,5720000,True
8156,1404-07-24,P017,D007,69,720000,6,46699200,True
8157,1404-11-05,P008,D029,69,720000,3,48189600,True
8158,1404-07-26,P013,D023,35,520000,3,17654000,True
8159,1404-10-02,P017,D004,11,720000,3,7682400,True
8160,1404-06-30,P001,D011,46,1850000,3,82547000,True
8161,1404-06-23,P019,D012,13,950000,0,12350000,True
8162,1405-05-14,P008,D032,42,720000,6,28425600,True
8163,1404-09-13,P009,D021,43,610000,4,25180800,True
8164,1404-06-07,P007,,58,580000,6,31621600,True
8165,1405-01-04,P009,D023,14,610000,0,8540000,True
8166,1404-11-03,P004,D034,11,1450000,3,15471500,True
8167,1404-07-25,P020,D013,8,620000,0,4960000,True
8168,1404-06-06,P012,D014,64,820000,6,49331200,True
8169,1404-07-18,P007,D023,15,580000,3,8439000,True
8170,1404-12-04,P013,D010,53,520000,6,25906400,True
8171,1405-05-29,P009,D001,34,610000,0,20740000,True
8172,1404-11-13,P017,D030,70,720000,6,47376000,True
8173,1405-04-19,P015,D021,44,2100000,3,89628000,True
8174,1404-07-03,P005,D019,29,480000,3,13502400,True
8175,1405-05-08,P019,D002,28,950000,0,26600000,True
8176,1404-10-27,P007,D031,72,580000,5,39672000,True
8177,1404-12-23,P012,D020,58,820000,3,46133200,True
8178,1404-12-27,P005,D022,42,480000,3,19555200,True
8179,1404-11-25,P008,D035,44,720000,3,30729600,True
8180,1405-01-15,P016,D012,34,1250000,0,42500000,True
8181,1404-06-20,P012,D034,56,820000,4,44083200,True
8182,1404-06-20,P012,D034,56,820000,4,44083200,True
8183,1405-04-17,P010,D015,12,790000,0,9480000,True
8184,1404-12-06,P008,D016,57,720000,3,39808800,True
8185,1404-09-19,P014,D009,57,650000,3,35938500,True
8186,1405-05-07,P009,D001,10,610000,3,5917000,True
8187,1405-05-24,P003,D019,58,580000,5,31958000,True
8188,1404-06-28,P020,D005,40,620000,4,23808000,True
8189,1405-03-12,P009,D030,56,610000,6,32110400,True
8190,1404-09-21,P017,D035,70,720000,4,48384000,True
8191,1404-11-16,P018,D005,68,590000,4,38515200,True
8192,1404-08-22,P012,D006,8,820000,0,6560000,True
8193,1404-12-09,P016,D031,39,1250000,0,48750000,True
8194,1404-07-11,P010,D002,70,790000,5,52535000,True
8195,1405-01-22,P018,D022,33,590000,2,19080600,True
8196,1405-05-22,P005,D012,20,480000,0,9600000,True
8197,1404-08-14,P013,D001,55,520000,3,27742000,True
8198,1405-04-09,P005,D030,27,480000,0,12960000,True
8199,1405-05-10,P005,D031,30,480000,3,13968000,True
8200,1405-03-15,P005,D029,60,480000,5,27360000,True
8201,1405-01-24,P010,D024,18,790000,0,14220000,True
8202,1405-03-13,P003,D002,33,580000,0,19140000,True
8203,1405-02-06,P014,D033,14,650000,0,9100000,True
8204,1405-04-11,P015,D036,79,2100000,3,160923000,True
8205,1404-07-30,P017,D033,67,720000,4,46310400,True
8206,1404-09-02,P005,D010,21,480000,0,10080000,True
8207,1405-02-31,P014,D034,30,650000,0,19500000,True
8208,1404-11-25,P008,D016,6,720000,2,4233600,True
8209,1405-04-20,P009,D002,20,610000,0,12200000,True
8210,1404-10-20,P003,D032,10,580000,2,5684000,True
8211,1404-09-30,P020,D001,68,620000,4,40473600,True
8212,1405-03-15,P006,D004,43,850000,6,34357000,True
8213,1404-06-02,P005,D025,80,480000,6,36096000,True
8214,1405-01-15,P005,D009,53,480000,3,24676800,True
8215,1405-01-02,P012,D032,22,820000,3,17498800,True
8216,1404-06-24,P005,D019,14,480000,2,6585600,True
8217,1405-05-03,P019,D010,97,950000,8,84778000,True
8218,1404-07-16,P001,D004,65,1850000,3,116642500,True
8219,1404-07-09,P020,D003,19,620000,0,11780000,True
8220,1404-11-07,P003,D005,77,580000,5,42427000,True
8221,1405-05-10,P018,D016,9,590000,0,5310000,True
8222,1404-07-09,P017,D036,44,720000,6,29779200,True
8223,1404-09-26,P002,D011,67,1050000,5,66832500,True
8224,1404-10-04,P007,D014,38,580000,3,21378800,True
8225,1404-12-28,P005,D034,25,480000,50,11640000,False
8226,1404-06-02,P013,D024,23,520000,0,11960000,True
8227,1405-01-03,P009,D011,20,610000,2,11956000,True
8228,1404-07-24,P009,D004,15,610000,3,8875500,True
8229,1404-08-29,P005,D011,71,480000,5,32376000,True
8230,1404-12-19,P019,D023,65,950000,4,59280000,True
8231,1405-01-10,P005,D021,24,480000,2,11289600,True
8232,1405-01-23,P011,D009,44,1350000,5,56430000,True
8233,1405-01-16,P014,D023,71,650000,6,43381000,True
8234,1404-10-07,P012,D003,52,820000,75,40934400,False
8235,1405-04-22,P004,D018,52,1450000,4,72384000,True
8236,1404-06-14,P018,D012,35,590000,0,20650000,True
8237,1404-12-18,P009,D033,33,610000,0,20130000,True
8238,1404-12-14,P010,D003,113,790000,7,83021100,True
8239,1405-02-25,P018,D023,18,590000,0,10620000,True
8240,1405-03-22,P005,D007,64,480000,4,29491200,True
8241,1404-12-02,P006,D017,6,850000,3,4947000,True
8242,1404-11-23,P008,D016,40,720000,5,27360000,True
8243,1404-07-20,P014,D014,72,650000,6,43992000,True
8244,1405-04-23,P011,D031,5,1350000,2,6615000,True
8245,1405-02-09,P008,D027,42,720000,5,28728000,True
8246,1404-08-15,P018,D017,63,590000,5,35311500,True
8247,1405-01-06,P005,D024,21,480000,2,9878400,True
8248,1404-09-04,P018,D025,65,590000,6,36049000,True
8249,1404-06-25,P008,D034,21,720000,0,15120000,True
8250,1404-12-15,P012,D034,44,820000,5,34276000,True
8251,1405-05-11,P010,D005,86,790000,7,63184200,True
8252,1405-03-03,P018,D020,5,590000,0,2950000,True
8253,1404-12-22,P017,D017,23,720000,0,16560000,True
8254,1404-12-22,P007,D035,28,580000,0,16240000,True
8255,1405-02-05,P020,D021,38,620000,0,23560000,True
8256,1404-09-01,P005,D019,29,480000,0,13920000,True
8257,1404-10-02,P018,D023,84,590000,7,46090800,True
8258,1404-12-22,P010,D019,9,790000,0,7110000,True
8259,1404-10-10,P009,D011,24,610000,3,14200800,True
8260,1404-08-29,P007,D029,75,580000,3,42195000,True
8261,1405-05-21,P019,D035,20,950000,2,18620000,True
8262,1404-11-13,P005,D017,80,480000,7,35712000,True
8263,1405-03-13,P017,D031,30,720000,0,21600000,True
8264,1405-05-01,P012,D004,69,820000,5,53751000,True
8265,1404-11-18,P018,D008,8,590000,3,4578400,True
8266,1405-02-30,P020,D006,27,620000,2,16405200,True
8267,1404-06-28,P012,D005,16,820000,3,12726400,True
8268,1405-01-11,P019,D015,7,950000,2,6517000,True
8269,1404-06-31,P016,D036,22,1250000,3,26675000,True
8270,1404-12-19,P016,D023,54,1250000,6,63450000,True
8271,1404-12-22,P011,D023,62,1350000,3,81189000,True
8272,1404-10-15,P007,D021,33,580000,0,19140000,True
8273,1404-11-23,P013,D031,38,520000,0,19760000,True
8274,1404-12-28,P002,D025,73,1050000,5,72817500,True
8275,1405-04-06,P016,D005,74,1250000,3,89725000,True
8276,1405-01-27,P018,D012,19,590000,0,11210000,True
8277,1405-02-25,P019,D028,64,950000,6,57152000,True
8278,1404-07-12,P012,D036,28,820000,3,22271200,True
8279,1404-12-05,P002,D011,61,1050000,4,61488000,True
8280,1404-10-16,P005,D034,32,480000,2,15052800,True
8281,1404-11-24,P017,D035,41,720000,6,27748800,True
8282,1405-01-05,P999,D013,30,580000,0,17400000,True
8283,1404-07-12,P014,D013,12,650000,0,7800000,True
8284,1404-06-05,P013,D001,82,520000,6,40081600,True
8285,1404-08-11,P003,D001,48,580000,6,26169600,True
8286,1405-04-27,P001,D034,40,1850000,3,71780000,True
8287,1404-08-15,P010,D001,30,790000,0,23700000,True
8288,1404-12-11,P018,D025,64,590000,4,36249600,True
8289,1404-07-30,P013,D014,32,520000,0,16640000,True
8290,1405-02-28,P019,D018,44,950000,5,39710000,True
8291,1404-12-01,P013,D032,64,520000,4,31948800,True
8292,1404-11-18,P999,D010,30,820000,0,24600000,True
8293,1404-11-30,P004,D001,55,1450000,6,74965000,True
8294,1404-10-09,P009,D008,16,610000,0,9760000,True
8295,1404-10-13,P005,D027,52,480000,3,24211200,True
8296,1404-06-09,P012,D020,20,820000,0,16400000,True
8297,1405-02-03,P009,D023,40,610000,3,23668000,True
8298,1404-12-20,P012,D001,87,820000,6,67059600,True
8299,1404-06-12,P018,D001,45,590000,6,24957000,True
8300,1404-06-08,P015,D003,86,2100000,7,167958000,True
8301,1404-08-22,P005,D015,50,480000,6,22560000,True
8302,1404-11-05,P010,D005,35,790000,2,27097000,True
8303,1404-11-24,P019,D029,57,950000,5,51442500,True
8304,1404-09-27,P017,D014,66,720000,5,45144000,True
8305,1404-06-28,P017,D036,61,720000,5,41724000,True
8306,1404-09-03,P012,D025,6,820000,0,4920000,True
8307,1405-05-08,P004,D025,53,1450000,4,73776000,True
8308,1404-07-29,P017,D019,78,720000,3,54475200,True
8309,1405-02-06,P020,D002,50,620000,3,30070000,True
8310,1404-06-13,P017,D032,63,720000,6,42638400,True
8311,1404-11-24,P013,D033,33,520000,3,16645200,True
8312,1404-11-23,P019,D006,67,950000,6,59831000,True
8313,1404-07-30,P005,D034,36,480000,0,17280000,True
8314,1404-11-12,P016,D007,28,1250000,3,33950000,True
8315,1405-01-05,P003,D019,69,580000,6,37618800,True
8316,1404-09-22,P007,D017,46,580000,3,25879600,True
8317,1405-04-22,P006,D002,30,850000,0,25500000,True
8318,1404-12-20,P007,D015,23,580000,0,13340000,True
8319,1405-05-12,P012,D003,36,820000,3,28634400,True
8320,1405-01-28,P012,D016,39,820000,3,31020600,True
8321,1404-07-25,P013,D002,9,520000,2,4586400,True
8322,1404-09-11,P008,D010,61,720000,4,42163200,True
8323,1405-04-25,P003,,41,580000,3,23066600,True
8324,1405-03-19,P017,D009,67,720000,6,45345600,True
8325,1404-09-03,P004,D012,72,1450000,3,101268000,True
8326,1405-02-15,P009,D015,37,610000,2,22118600,True
8327,1405-03-20,P017,D026,17,720000,2,11995200,True
8328,1404-08-23,P008,D021,67,720000,5,45828000,True
8329,1404-08-16,P007,D030,27,580000,0,15660000,True
8330,1404-11-01,P018,D011,28,590000,0,16520000,True
8331,1405-04-07,P020,D032,67,620000,4,39878400,True
8332,1405-01-20,P010,D020,65,790000,6,48269000,True
8333,1405-02-29,P020,D008,53,620000,6,30888400,True
8334,1405-04-01,P002,D019,55,1050000,3,56017500,True
8335,1404-08-04,P007,D008,41,580000,4,22828800,True
8336,1404-06-19,P001,D013,79,1850000,6,137381000,True
8337,1404-10-10,P003,D009,43,580000,6,23443600,True
8338,1405-04-02,P008,D015,84,720000,8,55641600,True
8339,1404-12-17,P020,D035,6,620000,3,3608400,True
8340,1404-12-02,P009,D024,53,610000,3,31360100,True
8341,1404-10-26,P019,D006,16,950000,0,15200000,True
8342,1404-07-03,P013,D035,27,520000,0,14040000,True
8343,1405-01-17,P009,D020,33,610000,0,20130000,True
8344,1405-04-27,P012,D029,13,820000,3,10340200,True
8345,1405-05-18,P020,D014,17,620000,2,10329200,True
8346,1405-02-30,P002,D022,69,1050000,5,68827500,True
8347,1405-03-27,P005,D003,81,480000,8,35769600,True
8348,1404-08-26,P009,D025,68,610000,5,39406000,True
8349,1405-05-05,P009,D013,77,610000,6,44151800,True
8350,1405-03-08,P011,D001,17,1350000,0,22950000,True
8351,1404-07-04,P006,D018,56,850000,3,46172000,True
8352,1405-01-10,P008,D011,24,720000,0,17280000,True
8353,1404-08-16,P002,D023,37,1050000,0,38850000,True
8354,1404-07-02,P010,D024,36,790000,0,28440000,True
8355,1404-09-11,P007,D029,59,580000,3,33193400,True
8356,1404-08-06,P016,D022,35,1250000,0,43750000,True
8357,1404-07-28,P020,D036,61,620000,6,35550800,True
8358,1404-12-02,P015,D018,85,2100000,5,169575000,True
8359,1405-05-30,P017,D036,64,720000,3,44697600,True
8360,1404-10-25,P011,D004,64,1350000,4,82944000,True
8361,1404-10-08,P019,D032,53,950000,5,47832500,True
8362,1404-11-01,P002,D007,86,1050000,5,85785000,True
8363,1405-01-04,P008,D012,17,720000,3,11872800,True
8364,1404-09-15,P013,D018,28,520000,0,14560000,True
8365,1405-03-09,P005,D015,72,480000,4,33177600,True
8366,1404-08-11,P008,D005,57,720000,6,38577600,True
8367,1404-08-28,P011,D007,79,1350000,5,101317500,True
8368,1404-11-02,P010,D014,64,790000,5,48032000,True
8369,1404-10-22,P011,D034,49,1350000,6,62181000,True
8370,1404-11-11,P004,D031,34,1450000,2,48314000,True
8371,1404-12-10,P012,D027,68,820000,3,54087200,True
8372,1405-01-25,P011,D005,47,1350000,3,61546500,True
8373,1404-07-29,P017,D020,55,720000,6,37224000,True
8374,1405-03-10,P011,D009,20,1350000,3,26190000,True
8375,1404-09-01,P019,D007,47,950000,6,41971000,True
8376,1404-06-15,P004,D034,15,1450000,0,21750000,True
8377,1405-04-16,P020,D035,64,620000,5,37696000,True
8378,1405-04-31,P014,D024,33,650000,0,21450000,True
8379,1404-11-09,P014,D026,44,650000,3,27742000,True
8380,1405-03-02,P020,D005,14,620000,0,8680000,True
8381,1405-04-16,P005,D009,14,480000,0,6720000,True
8382,1405-01-11,P018,D021,63,590000,3,36054900,True
8383,1405-01-06,P007,D012,48,580000,4,26726400,True
8384,1404-10-22,P017,D010,95,720000,8,62928000,True
8385,1405-05-24,P020,D022,72,620000,6,41961600,True
8386,1404-08-16,P010,D004,28,790000,0,22120000,True
8387,1404-08-09,P005,D023,65,480000,4,29952000,True
8388,1404-06-28,P003,D025,33,580000,0,19140000,True
8389,1404-08-15,P003,D013,47,580000,6,25624400,True
8390,1404-10-11,P003,D032,26,580000,2,14778400,True
8391,1404-12-20,P009,D035,63,610000,4,36892800,True
8392,1404-07-20,P014,D030,9,650000,0,5850000,True
8393,1404-08-30,P019,D033,6,950000,0,5700000,True
8394,1404-08-23,P018,D031,33,590000,3,18885900,True
8395,1404-10-14,P017,D007,69,720000,4,47692800,True
8396,1405-01-19,P007,D030,39,580000,0,22620000,True
8397,1404-10-23,P019,D021,15,950000,2,13965000,True
8398,1404-11-01,P016,D029,47,1250000,3,56987500,True
8399,1405-02-04,P010,D005,53,790000,3,40613900,True
8400,1405-05-26,P011,D016,28,1350000,0,37800000,True
8401,1404-12-17,P008,D018,11,720000,2,7761600,True
